,Word,count,anger,sad,anx,posemo,negemo,tone,total_counts,main_emotion,emotion,negative_emotion
5825,complacency,1,5.0,0.0,0.0,0.0,7.5,1.0,2,anger,negemo,anger
5826,anthropologist,1,0.0,1.92,0.0,7.69,1.92,98.66,2,posemo,posemo,sad
5827,contender,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5828,ejaculate,1,0.0,0.0,0.0,4.26,0.0,93.02,2,posemo,posemo,anger
5829,thievery,1,6.82,0.0,0.0,4.55,11.36,1.0,2,anger,negemo,anger
5830,childbirth,1,2.44,7.32,0.0,2.44,9.76,1.0,2,sad,negemo,sad
5831,intrusive,1,6.98,0.0,0.0,0.0,11.63,1.0,2,anger,negemo,anger
5832,censor,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5833,eternal,1,0.0,1.89,1.89,3.77,3.77,25.77,2,posemo,posemo,sad
5834,dread,1,5.0,0.0,5.0,0.0,10.0,1.0,2,anger,negemo,anger
5835,tequila,1,0.0,1.92,0.0,7.69,1.92,98.66,2,posemo,posemo,sad
5836,possess,1,0.0,1.89,1.89,3.77,3.77,25.77,2,posemo,posemo,sad
5837,ceral,1,6.67,0.0,0.0,4.44,6.67,3.92,2,anger,negemo,anger
5838,courtroom,1,8.0,0.0,0.0,0.0,8.0,1.0,2,anger,negemo,anger
5839,luxury,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5840,nighttime,1,2.22,4.44,2.22,2.22,11.11,1.0,2,sad,negemo,sad
5841,resurrection,1,0.0,1.89,1.89,3.77,3.77,25.77,2,posemo,posemo,sad
5842,momentary,1,0.0,0.0,0.0,4.76,0.0,95.81,2,posemo,posemo,anger
5843,tump,1,3.45,0.0,0.0,3.45,3.45,25.77,2,posemo,posemo,anger
5844,fruition,1,0.0,0.0,0.0,13.64,0.0,99.0,2,posemo,posemo,anger
5845,savvy,1,2.5,0.0,2.5,0.0,5.0,1.0,2,anger,negemo,anger
5846,heroic,1,6.67,0.0,0.0,4.44,6.67,3.92,2,anger,negemo,anger
5847,psychotherapy,1,4.17,2.08,0.0,8.33,8.33,25.77,2,posemo,posemo,anger
5848,vulgarity,1,9.09,0.0,0.0,0.0,18.18,1.0,2,anger,negemo,anger
5849,hetero,1,4.17,2.08,0.0,4.17,6.25,4.56,2,anger,negemo,anger
5850,jo,1,9.09,0.0,0.0,0.0,18.18,1.0,2,anger,negemo,anger
5851,cease,1,4.26,0.0,0.0,2.13,4.26,4.35,2,anger,negemo,anger
5852,plaid,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5853,unsympathetic,1,0.0,0.0,0.0,0.0,2.44,3.09,2,anger,negemo,anger
5854,complain,1,0.0,0.0,0.0,0.0,3.23,1.23,2,anger,negemo,anger
5855,startling,1,2.04,0.0,2.04,4.08,8.16,1.0,2,anger,negemo,anger
5856,sling,1,4.0,0.0,0.0,4.0,4.0,25.77,2,posemo,posemo,anger
5857,cord,1,4.26,0.0,0.0,8.51,4.26,93.02,2,posemo,posemo,anger
5858,backstage,1,0.0,0.0,0.0,3.85,0.0,89.84,2,posemo,posemo,anger
5859,michigan,1,0.0,0.0,0.0,3.85,0.0,89.84,2,posemo,posemo,anger
5860,recognizable,1,6.25,0.0,0.0,0.0,6.25,1.0,2,anger,negemo,anger
5861,facial,1,6.25,0.0,0.0,0.0,6.25,1.0,2,anger,negemo,anger
5862,culpable,1,0.0,0.0,0.0,0.0,5.26,1.0,2,anger,negemo,anger
5863,imperfect,1,0.0,0.0,0.0,4.76,0.0,95.81,2,posemo,posemo,anger
5864,richness,1,0.0,0.0,0.0,4.76,0.0,95.81,2,posemo,posemo,anger
5865,relatable,1,0.0,0.0,0.0,15.38,0.0,99.0,2,posemo,posemo,anger
5866,debauchery,1,8.11,0.0,0.0,0.0,13.51,1.0,2,anger,negemo,anger
5867,ankle,1,10.0,0.0,0.0,0.0,10.0,1.0,2,anger,negemo,anger
5868,felon,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5869,presume,1,4.17,2.08,0.0,4.17,6.25,4.56,2,anger,negemo,anger
5870,indefinitely,1,4.17,2.08,0.0,4.17,6.25,4.56,2,anger,negemo,anger
5871,deprive,1,4.17,2.08,0.0,4.17,6.25,4.56,2,anger,negemo,anger
5872,mustache,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5873,sofa,1,4.26,0.0,0.0,2.13,4.26,4.35,2,anger,negemo,anger
5874,impetus,1,3.03,0.0,0.0,0.0,6.06,1.0,2,anger,negemo,anger
5875,drum,1,0.0,2.56,0.0,5.13,5.13,25.77,2,posemo,posemo,sad
5876,lo,1,9.09,0.0,0.0,0.0,18.18,1.0,2,anger,negemo,anger
5877,geography,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5878,shill,1,4.35,0.0,0.0,4.35,4.35,25.77,2,posemo,posemo,anger
5879,sh,1,0.0,3.23,0.0,3.23,3.23,25.77,2,posemo,posemo,sad
5880,gaz,1,0.0,0.0,0.0,5.56,0.0,98.27,2,posemo,posemo,anger
5881,salt,1,0.0,0.0,0.0,3.64,0.0,87.86,2,posemo,posemo,anger
5882,apparel,1,0.0,0.0,0.0,6.67,0.0,99.0,2,posemo,posemo,anger
5883,steep,1,2.17,0.0,0.0,0.0,2.17,4.13,2,anger,negemo,anger
5884,firstly,1,2.17,0.0,0.0,0.0,4.35,1.0,2,anger,negemo,anger
5885,ross,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5886,whinge,1,2.17,0.0,0.0,0.0,2.17,4.13,2,anger,negemo,anger
5887,stumble,1,0.0,0.0,3.85,0.0,3.85,1.0,2,anx,negemo,anx
5888,narrow,1,2.08,0.0,2.08,2.08,4.17,4.56,2,anger,negemo,anger
5889,pedantic,1,1.92,0.0,0.0,3.85,1.92,62.24,2,posemo,posemo,anger
5890,vehement,1,4.26,0.0,0.0,6.38,6.38,25.77,2,posemo,posemo,anger
5891,cotton,1,1.92,0.0,0.0,3.85,1.92,62.24,2,posemo,posemo,anger
5892,unafraid,1,0.0,0.0,0.0,2.5,0.0,72.57,2,posemo,posemo,anger
5893,wrath,1,0.0,0.0,0.0,5.26,0.0,97.58,2,posemo,posemo,anger
5894,amalgam,1,0.0,0.0,0.0,2.56,2.56,25.77,2,posemo,posemo,anger
5895,scandalmongering,1,0.0,0.0,0.0,2.56,2.56,25.77,2,posemo,posemo,anger
5896,rehabilitate,1,0.0,0.0,0.0,0.0,5.71,1.0,2,anger,negemo,anger
5897,corona,1,2.13,2.13,0.0,2.13,6.38,1.0,2,anger,negemo,anger
5898,coo,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5899,assertion,1,0.0,0.0,0.0,0.0,4.35,1.0,2,anger,negemo,anger
5900,cynical,1,2.56,0.0,2.56,2.56,5.13,2.7,2,anger,negemo,anger
5901,idealist,1,2.56,0.0,2.56,2.56,5.13,2.7,2,anger,negemo,anger
5902,pledge,1,0.0,0.0,2.86,2.86,2.86,25.77,2,posemo,posemo,anx
5903,hogwash,1,5.0,5.0,0.0,0.0,10.0,1.0,2,anger,negemo,anger
5904,briefly,1,2.5,2.5,0.0,2.5,7.5,1.0,2,anger,negemo,anger
5905,vicarious,1,2.5,2.5,0.0,2.5,7.5,1.0,2,anger,negemo,anger
5906,poppy,1,0.0,0.0,0.0,6.67,0.0,99.0,2,posemo,posemo,anger
5907,ripple,1,2.5,2.5,0.0,2.5,7.5,1.0,2,anger,negemo,anger
5908,succeed,1,0.0,0.0,0.0,7.69,0.0,99.0,2,posemo,posemo,anger
5909,fiery,1,13.33,0.0,0.0,6.67,13.33,1.0,2,anger,negemo,anger
5910,grocery,1,0.0,2.22,0.0,4.44,2.22,67.75,2,posemo,posemo,sad
5911,leading,1,0.0,0.0,0.0,6.67,0.0,99.0,2,posemo,posemo,anger
5912,hundred,1,2.5,0.0,0.0,5.0,7.5,2.89,2,anger,negemo,anger
5913,bowie,1,0.0,2.22,0.0,4.44,2.22,67.75,2,posemo,posemo,sad
5914,embarrassing,1,0.0,4.88,2.44,0.0,14.63,1.0,2,sad,negemo,sad
5915,unprovable,1,0.0,3.03,0.0,3.03,6.06,1.59,2,sad,negemo,sad
5916,housemate,1,2.17,0.0,0.0,2.17,2.17,25.77,2,posemo,posemo,anger
5917,excruciate,1,0.0,0.0,0.0,0.0,7.14,1.0,2,anger,negemo,anger
5918,obscenely,1,2.17,0.0,0.0,2.17,2.17,25.77,2,posemo,posemo,anger
5919,nigger,1,2.44,0.0,0.0,0.0,4.88,1.0,2,anger,negemo,anger
5920,fetched,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5921,umbrella,1,0.0,0.0,0.0,0.0,4.35,1.0,2,anger,negemo,anger
5922,cook,1,0.0,0.0,0.0,0.0,4.35,1.0,2,anger,negemo,anger
5923,ferret,1,0.0,0.0,0.0,5.56,2.78,77.0,2,posemo,posemo,anger
5924,coat,1,2.94,2.94,2.94,5.88,8.82,1.76,2,anger,negemo,anger
5925,paganism,1,5.88,0.0,0.0,0.0,11.76,1.0,2,anger,negemo,anger
5926,pursuit,1,0.0,0.0,0.0,5.0,0.0,96.76,2,posemo,posemo,anger
5927,ava,1,2.04,0.0,0.0,2.04,2.04,25.77,2,posemo,posemo,anger
5928,unchecked,1,2.5,2.5,0.0,0.0,10.0,1.0,2,anger,negemo,anger
5929,celebrated,1,0.0,0.0,0.0,2.5,0.0,72.57,2,posemo,posemo,anger
5930,prematurely,1,0.0,0.0,0.0,2.5,0.0,72.57,2,posemo,posemo,anger
5931,flawed,1,0.0,0.0,0.0,4.0,0.0,91.14,2,posemo,posemo,anger
5932,wardrobe,1,2.17,0.0,0.0,0.0,4.35,1.0,2,anger,negemo,anger
5933,sneaky,1,2.17,0.0,0.0,0.0,4.35,1.0,2,anger,negemo,anger
5934,criminality,1,2.17,0.0,0.0,0.0,4.35,1.0,2,anger,negemo,anger
5935,misinterpretation,1,2.04,0.0,4.08,4.08,6.12,4.76,2,anx,negemo,anx
5936,shortage,1,2.17,0.0,0.0,0.0,4.35,1.0,2,anger,negemo,anger
5937,consult,1,0.0,0.0,0.0,11.11,4.44,99.0,2,posemo,posemo,anger
5938,attribute,1,2.13,0.0,2.13,8.51,4.26,93.02,2,posemo,posemo,anger
5939,watchdog,1,0.0,0.0,0.0,6.98,2.33,95.29,2,posemo,posemo,anger
5940,sanctimonious,1,4.35,0.0,0.0,0.0,4.35,1.0,2,anger,negemo,anger
5941,ai,1,0.0,0.0,0.0,5.41,0.0,97.99,2,posemo,posemo,anger
5942,thief,1,6.67,0.0,0.0,2.22,13.33,1.0,2,anger,negemo,anger
5943,abrupt,1,0.0,0.0,0.0,5.41,0.0,97.99,2,posemo,posemo,anger
5944,destructive,1,3.7,0.0,0.0,5.56,5.56,25.77,2,posemo,posemo,anger
5945,regain,1,2.94,2.94,2.94,5.88,8.82,1.76,2,anger,negemo,anger
5946,havent,1,1.96,0.0,0.0,0.0,1.96,5.16,2,anger,negemo,anger
5947,knight,1,0.0,0.0,0.0,1.96,0.0,62.94,2,posemo,posemo,anger
5948,posture,1,0.0,0.0,0.0,2.17,2.17,25.77,2,posemo,posemo,anger
5949,community,1,0.0,0.0,0.0,2.17,2.17,25.77,2,posemo,posemo,anger
5950,chamber,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5951,regulate,1,2.86,0.0,0.0,2.86,11.43,1.0,2,anger,negemo,anger
5952,reluctantly,1,9.52,0.0,2.38,2.38,14.29,1.0,2,anger,negemo,anger
5953,apartheid,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5954,pansexual,1,11.11,0.0,0.0,0.0,11.11,1.0,2,anger,negemo,anger
5955,cliff,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5956,mistrial,1,1.96,0.0,0.0,0.0,3.92,1.0,2,anger,negemo,anger
5957,overcorrection,1,0.0,2.13,0.0,4.26,2.13,66.07,2,posemo,posemo,sad
5958,scoop,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5959,vigorously,1,0.0,0.0,2.04,4.08,4.08,25.77,2,posemo,posemo,anx
5960,embezzlement,1,12.5,0.0,0.0,15.62,15.62,25.77,2,posemo,posemo,anger
5961,exclude,1,0.0,2.0,4.0,0.0,6.0,1.0,2,anx,negemo,anx
5962,arena,1,0.0,2.0,4.0,0.0,6.0,1.0,2,anx,negemo,anx
5963,chunk,1,0.0,0.0,0.0,6.67,2.22,94.19,2,posemo,posemo,anger
5964,binary,1,0.0,0.0,0.0,6.67,2.22,94.19,2,posemo,posemo,anger
5965,afterlife,1,4.35,4.35,0.0,4.35,8.7,1.0,2,anger,negemo,anger
5966,memoir,1,4.17,4.17,0.0,8.33,12.5,1.0,2,anger,negemo,anger
5967,dribble,1,4.35,4.35,0.0,4.35,8.7,1.0,2,anger,negemo,anger
5968,hale,1,0.0,0.0,0.0,4.35,0.0,93.61,2,posemo,posemo,anger
5969,worm,1,5.88,1.96,3.92,1.96,11.76,1.0,2,anger,negemo,anger
5970,tracker,1,8.33,0.0,0.0,0.0,8.33,1.0,2,anger,negemo,anger
5971,undying,1,0.0,0.0,0.0,9.38,0.0,99.0,2,posemo,posemo,anger
5972,reign,1,0.0,0.0,4.35,0.0,4.35,1.0,2,anx,negemo,anx
5973,jihad,1,0.0,0.0,0.0,6.25,0.0,99.0,2,posemo,posemo,anger
5974,neat,1,2.17,0.0,2.17,4.35,6.52,4.13,2,anger,negemo,anger
5975,whack,1,0.0,0.0,0.0,2.17,2.17,25.77,2,posemo,posemo,anger
5976,deceive,1,0.0,0.0,0.0,0.0,2.5,2.89,2,anger,negemo,anger
5977,hegemonic,1,4.76,0.0,0.0,2.38,7.14,1.0,2,anger,negemo,anger
5978,sample,1,8.33,0.0,0.0,8.33,8.33,25.77,2,posemo,posemo,anger
5979,supersede,1,0.0,0.0,0.0,0.0,2.5,2.89,2,anger,negemo,anger
5980,covet,1,2.17,0.0,2.17,0.0,6.52,1.0,2,anger,negemo,anger
5981,multitude,1,2.17,0.0,2.17,0.0,6.52,1.0,2,anger,negemo,anger
5982,workman,1,0.0,0.0,0.0,0.0,2.38,3.31,2,anger,negemo,anger
5983,salacious,1,0.0,0.0,0.0,0.0,2.38,3.31,2,anger,negemo,anger
5984,politic,1,2.08,0.0,0.0,2.08,2.08,25.77,2,posemo,posemo,anger
5985,northwestern,1,0.0,0.0,0.0,0.0,9.09,1.0,2,anger,negemo,anger
5986,unexpectedly,1,6.25,0.0,0.0,0.0,6.25,1.0,2,anger,negemo,anger
5987,scalp,1,0.0,0.0,2.7,2.7,2.7,25.77,2,posemo,posemo,anx
5988,pinpoint,1,2.17,0.0,0.0,2.17,6.52,1.0,2,anger,negemo,anger
5989,charitable,1,0.0,0.0,2.7,2.7,2.7,25.77,2,posemo,posemo,anx
5990,pont,1,0.0,0.0,0.0,2.0,0.0,63.69,2,posemo,posemo,anger
5991,dishearten,1,2.04,2.04,0.0,6.12,4.08,64.46,2,posemo,posemo,anger
5992,constructive,1,2.78,0.0,0.0,0.0,2.78,2.09,2,anger,negemo,anger
5993,mankind,1,4.65,0.0,0.0,2.33,9.3,1.0,2,anger,negemo,anger
5994,promotional,1,4.76,0.0,0.0,2.38,7.14,1.0,2,anger,negemo,anger
5995,lone,1,0.0,2.08,0.0,4.17,2.08,65.25,2,posemo,posemo,sad
5996,pleasure,1,7.14,0.0,0.0,4.76,9.52,1.0,2,anger,negemo,anger
5997,blowing,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
5998,dissident,1,10.34,0.0,0.0,0.0,10.34,1.0,2,anger,negemo,anger
5999,sponge,1,0.0,2.7,0.0,2.7,2.7,25.77,2,posemo,posemo,sad
6000,pete,1,0.0,2.7,0.0,2.7,2.7,25.77,2,posemo,posemo,sad
6001,inalienable,1,3.33,0.0,3.33,6.67,6.67,25.77,2,posemo,posemo,anger
6002,sherry,1,4.0,0.0,0.0,12.0,4.0,99.0,2,posemo,posemo,anger
6003,intuitive,1,2.0,0.0,0.0,4.0,8.0,1.0,2,anger,negemo,anger
6004,menfolk,1,2.0,0.0,0.0,4.0,8.0,1.0,2,anger,negemo,anger
6005,sarcophagus,1,3.03,0.0,0.0,3.03,3.03,25.77,2,posemo,posemo,anger
6006,thirsty,1,0.0,0.0,0.0,4.26,2.13,66.07,2,posemo,posemo,anger
6007,retainer,1,3.03,0.0,0.0,3.03,3.03,25.77,2,posemo,posemo,anger
6008,dictatorship,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6009,slack,1,0.0,0.0,0.0,2.08,0.0,65.25,2,posemo,posemo,anger
6010,mand,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6011,templar,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6012,bloomer,1,0.0,0.0,2.7,10.81,2.7,99.0,2,posemo,posemo,anx
6013,ridden,1,0.0,0.0,2.7,10.81,2.7,99.0,2,posemo,posemo,anx
6014,substance,1,4.17,0.0,0.0,0.0,4.17,1.0,2,anger,negemo,anger
6015,riff,1,9.38,0.0,3.12,3.12,12.5,1.0,2,anger,negemo,anger
6016,sacredness,1,0.0,0.0,0.0,0.0,2.56,2.7,2,anger,negemo,anger
6017,lower,1,0.0,3.85,0.0,5.77,5.77,25.77,2,posemo,posemo,sad
6018,notion,1,0.0,0.0,0.0,0.0,2.56,2.7,2,anger,negemo,anger
6019,unlikable,1,0.0,3.12,0.0,3.12,3.12,25.77,2,posemo,posemo,sad
6020,bull,1,10.0,2.5,2.5,2.5,15.0,1.0,2,anger,negemo,anger
6021,ache,1,0.0,0.0,0.0,0.0,11.11,1.0,2,anger,negemo,anger
6022,unintentionally,1,0.0,0.0,0.0,5.56,2.78,77.0,2,posemo,posemo,anger
6023,sand,1,4.35,0.0,2.17,0.0,8.7,1.0,2,anger,negemo,anger
6024,will,1,0.0,0.0,0.0,25.0,0.0,99.0,2,posemo,posemo,anger
6025,sinful,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6026,beta,1,0.0,0.0,0.0,2.7,0.0,75.85,2,posemo,posemo,anger
6027,survivalist,1,0.0,0.0,0.0,2.7,0.0,75.85,2,posemo,posemo,anger
6028,defy,1,2.38,0.0,2.38,0.0,4.76,1.0,2,anger,negemo,anger
6029,withhold,1,2.17,0.0,0.0,4.35,4.35,25.77,2,posemo,posemo,anger
6030,defect,1,2.56,0.0,0.0,0.0,5.13,1.0,2,anger,negemo,anger
6031,patriarch,1,0.0,0.0,0.0,0.0,10.0,1.0,2,anger,negemo,anger
6032,theme,1,0.0,0.0,0.0,2.86,0.0,78.19,2,posemo,posemo,anger
6033,tickle,1,1.89,0.0,1.89,1.89,3.77,5.57,2,anger,negemo,anger
6034,missionary,1,1.89,0.0,1.89,1.89,3.77,5.57,2,anger,negemo,anger
6035,approval,1,2.17,0.0,0.0,4.35,4.35,25.77,2,posemo,posemo,anger
6036,san,1,0.0,0.0,0.0,0.0,3.85,1.0,2,anger,negemo,anger
6037,outreach,1,0.0,0.0,0.0,0.0,3.33,1.03,2,anger,negemo,anger
6038,hugeness,1,0.0,0.0,0.0,4.35,0.0,93.61,2,posemo,posemo,anger
6039,quest,1,0.0,0.0,0.0,6.06,0.0,99.0,2,posemo,posemo,anger
6040,shudder,1,13.64,0.0,0.0,9.09,13.64,1.0,2,anger,negemo,anger
6041,forgetful,1,0.0,0.0,0.0,0.0,9.09,1.0,2,anger,negemo,anger
6042,massively,1,6.25,3.12,0.0,0.0,9.38,1.0,2,anger,negemo,anger
6043,discretion,1,4.35,0.0,2.17,0.0,8.7,1.0,2,anger,negemo,anger
6044,hearting,1,0.0,2.27,0.0,2.27,4.55,3.73,2,sad,negemo,sad
6045,unheard,1,0.0,2.08,0.0,2.08,4.17,4.56,2,sad,negemo,sad
6046,gram,1,0.0,0.0,0.0,6.82,0.0,99.0,2,posemo,posemo,anger
6047,weather,1,0.0,0.0,0.0,2.33,0.0,69.6,2,posemo,posemo,anger
6048,sod,1,2.5,0.0,2.5,10.0,5.0,96.76,2,posemo,posemo,anger
6049,woe,1,0.0,4.76,0.0,0.0,9.52,1.0,2,sad,negemo,sad
6050,capture,1,0.0,0.0,0.0,6.25,0.0,99.0,2,posemo,posemo,anger
6051,toy,1,0.0,3.12,0.0,9.38,6.25,81.93,2,posemo,posemo,sad
6052,slob,1,0.0,3.12,0.0,9.38,6.25,81.93,2,posemo,posemo,sad
6053,childish,1,0.0,3.12,0.0,9.38,6.25,81.93,2,posemo,posemo,sad
6054,blacker,1,0.0,0.0,0.0,4.17,0.0,92.4,2,posemo,posemo,anger
6055,scarce,1,0.0,0.0,0.0,0.0,1.96,5.16,2,anger,negemo,anger
6056,remorseful,1,0.0,2.33,4.65,6.98,11.63,1.0,2,anx,negemo,anx
6057,cathartic,1,2.33,2.33,0.0,11.63,9.3,69.6,2,posemo,posemo,anger
6058,simulation,1,0.0,0.0,0.0,0.0,7.32,1.0,2,anger,negemo,anger
6059,weakness,1,0.0,0.0,0.0,0.0,7.32,1.0,2,anger,negemo,anger
6060,subjective,1,0.0,0.0,0.0,0.0,7.32,1.0,2,anger,negemo,anger
6061,puppy,1,0.0,0.0,0.0,0.0,4.35,1.0,2,anger,negemo,anger
6062,hump,1,0.0,0.0,0.0,0.0,4.35,1.0,2,anger,negemo,anger
6063,depressed,1,0.0,3.33,3.33,0.0,6.67,1.0,2,sad,negemo,sad
6064,designer,1,5.26,0.0,0.0,5.26,5.26,25.77,2,posemo,posemo,anger
6065,sophisticated,1,0.0,0.0,0.0,10.0,0.0,99.0,2,posemo,posemo,anger
6066,tunnel,1,2.33,0.0,0.0,4.65,2.33,69.6,2,posemo,posemo,anger
6067,excruciatingly,1,0.0,0.0,3.03,0.0,6.06,1.0,2,anx,negemo,anx
6068,chauvinistic,1,0.0,0.0,3.03,0.0,6.06,1.0,2,anx,negemo,anx
6069,vilify,1,8.89,0.0,2.22,4.44,13.33,1.0,2,anger,negemo,anger
6070,hostage,1,0.0,4.76,0.0,0.0,9.52,1.0,2,sad,negemo,sad
6071,ritual,1,2.5,0.0,0.0,0.0,2.5,2.89,2,anger,negemo,anger
6072,burned,1,0.0,0.0,0.0,9.68,0.0,99.0,2,posemo,posemo,anger
6073,tattle,1,3.12,0.0,0.0,3.12,9.38,1.0,2,anger,negemo,anger
6074,deadbeat,1,2.5,0.0,2.5,10.0,5.0,96.76,2,posemo,posemo,anger
6075,flirty,1,5.71,0.0,0.0,5.71,5.71,25.77,2,posemo,posemo,anger
6076,curfew,1,0.0,0.0,0.0,3.03,0.0,80.64,2,posemo,posemo,anger
6077,carceral,1,0.0,0.0,0.0,0.0,2.56,2.7,2,anger,negemo,anger
6078,unseat,1,2.86,0.0,0.0,2.86,2.86,25.77,2,posemo,posemo,anger
6079,more,1,4.55,0.0,0.0,6.82,4.55,68.66,2,posemo,posemo,anger
6080,yard,1,0.0,0.0,0.0,6.25,0.0,99.0,2,posemo,posemo,anger
6081,evening,1,10.0,0.0,0.0,0.0,10.0,1.0,2,anger,negemo,anger
6082,likable,1,3.57,3.57,3.57,3.57,10.71,1.0,2,anger,negemo,anger
6083,routinely,1,0.0,0.0,0.0,5.0,0.0,96.76,2,posemo,posemo,anger
6084,enjoying,1,8.7,0.0,0.0,13.04,8.7,93.61,2,posemo,posemo,anger
6085,partake,1,2.5,2.5,0.0,0.0,5.0,1.0,2,anger,negemo,anger
6086,awry,1,0.0,0.0,0.0,3.7,7.41,1.0,2,anger,negemo,anger
6087,copy,1,2.22,0.0,0.0,4.44,4.44,25.77,2,posemo,posemo,anger
6088,burly,1,6.67,0.0,2.22,2.22,8.89,1.0,2,anger,negemo,anger
6089,stranger,1,6.67,0.0,2.22,2.22,8.89,1.0,2,anger,negemo,anger
6090,preferential,1,2.44,0.0,0.0,2.44,2.44,25.77,2,posemo,posemo,anger
6091,underlie,1,5.56,0.0,0.0,0.0,5.56,1.0,2,anger,negemo,anger
6092,funnel,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6093,demise,1,8.7,0.0,0.0,13.04,8.7,93.61,2,posemo,posemo,anger
6094,ethnography,1,0.0,0.0,0.0,3.23,0.0,83.22,2,posemo,posemo,anger
6095,provincial,1,2.04,0.0,0.0,0.0,4.08,1.0,2,anger,negemo,anger
6096,dictionary,1,0.0,0.0,0.0,4.17,0.0,92.4,2,posemo,posemo,anger
6097,vow,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6098,refute,1,0.0,0.0,0.0,0.0,3.92,1.0,2,anger,negemo,anger
6099,lamentable,1,2.7,0.0,0.0,0.0,5.41,1.0,2,anger,negemo,anger
6100,deadly,1,4.55,0.0,0.0,0.0,4.55,1.0,2,anger,negemo,anger
6101,rebuttal,1,0.0,0.0,0.0,9.09,0.0,99.0,2,posemo,posemo,anger
6102,alternate,1,0.0,0.0,0.0,4.76,0.0,95.81,2,posemo,posemo,anger
6103,casually,1,3.45,0.0,0.0,0.0,3.45,1.0,2,anger,negemo,anger
6104,convincing,1,3.45,0.0,0.0,0.0,3.45,1.0,2,anger,negemo,anger
6105,photograph,1,4.55,0.0,0.0,0.0,4.55,1.0,2,anger,negemo,anger
6106,passer,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6107,pillar,1,2.38,0.0,2.38,0.0,4.76,1.0,2,anger,negemo,anger
6108,rushing,1,0.0,0.0,0.0,3.12,0.0,81.93,2,posemo,posemo,anger
6109,sisterly,1,0.0,0.0,0.0,10.0,0.0,99.0,2,posemo,posemo,anger
6110,mindlessly,1,0.0,0.0,0.0,0.0,4.55,1.0,2,anger,negemo,anger
6111,brotherly,1,0.0,0.0,0.0,10.0,0.0,99.0,2,posemo,posemo,anger
6112,generalize,1,6.45,0.0,0.0,0.0,9.68,1.0,2,anger,negemo,anger
6113,armed,1,6.45,0.0,0.0,0.0,9.68,1.0,2,anger,negemo,anger
6114,preclude,1,2.94,2.94,0.0,0.0,8.82,1.0,2,anger,negemo,anger
6115,nanny,1,0.0,0.0,0.0,4.88,7.32,3.09,2,anger,negemo,anger
6116,bleed,1,0.0,0.0,0.0,2.33,0.0,69.6,2,posemo,posemo,anger
6117,cudgel,1,0.0,0.0,2.04,0.0,4.08,1.0,2,anx,negemo,anx
6118,cake,1,0.0,0.0,0.0,7.69,0.0,99.0,2,posemo,posemo,anger
6119,hyphenate,1,0.0,0.0,0.0,5.56,0.0,98.27,2,posemo,posemo,anger
6120,alto,1,0.0,0.0,0.0,5.56,0.0,98.27,2,posemo,posemo,anger
6121,breathless,1,0.0,0.0,0.0,0.0,0.0,25.77,2,posemo,posemo,anger
6122,hired,1,3.33,0.0,0.0,6.67,6.67,25.77,2,posemo,posemo,anger
6123,intolerable,1,5.56,0.0,0.0,0.0,5.56,1.0,2,anger,negemo,anger
6124,placate,1,0.0,2.44,0.0,0.0,2.44,3.09,2,sad,negemo,sad
6125,lamb,1,0.0,2.44,0.0,0.0,2.44,3.09,2,sad,negemo,sad
6126,fare,1,5.0,0.0,0.0,5.0,5.0,25.77,2,posemo,posemo,anger
6127,playful,1,5.0,0.0,0.0,5.0,5.0,25.77,2,posemo,posemo,anger
6128,whiny,1,7.41,7.41,0.0,0.0,14.81,1.0,2,anger,negemo,anger
6129,reaffirm,1,6.25,0.0,0.0,2.08,10.42,1.0,2,anger,negemo,anger
6130,skinny,1,2.22,0.0,0.0,8.89,2.22,99.0,2,posemo,posemo,anger
