,Hashtag,Count
5169,believe_women,1
5170,waukesha,1
5171,riverhills,1
5172,academia,1
5173,conjob,1
5174,syria,1
5175,nk,1
5176,robertmueller,1
5177,forlife,1
5178,shameonsenategop,1
5179,shameonkavanaugh,1
5180,nationalwalkout,1
5181,momentofsolidarity,1
5182,totalshutdown,1
5183,ripkhensanimaseko,1
5184,sitg2018,1
5185,meetthepress,1
5186,smerconish,1
5187,warmingupmyvoterregistraioncard,1
5188,abusecanhappenathome,1
5189,ididntknowitwasabuse,1
5190,signthebills,1
5191,strongertogather,1
5192,progressivesnowflake,1
5193,reiders,1
5194,womenandgirlsshouldmatter,1
5195,alaska,1
5196,rightwinglogic,1
5197,letherbeheard,1
5198,kavanaughtakepolygraph,1
5199,tailgunnerjoe,1
5200,whitecosby,1
5201,tact,1
5202,sheearnedit,1
5203,cameroonmilitary,1
5204,killings,1
5205,burning,1
5206,anglophonecrisis,1
5207,bigfatcon,1
5208,grabembythepussy,1
5209,murderer,1
5210,notmurderers,1
5211,losingfaithinhumanity,1
5212,k,1
5213,programmed,1
5214,minimumwage,1
5215,employees,1
5216,tremendously,1
5217,respectvsracism,1
5218,angry,1
5219,suspendhearing,1
5220,swetnick,1
5221,handbookformortals,1
5222,british,1
5223,subsistence,1
5224,thesimplelife432,1
5225,poorlogic,1
5226,can,1
5227,bereal,1
5228,trumppussygrabber,1
5229,shroom,1
5230,shroomstorm,1
5231,c4news,1
5232,fleece,1
5233,sheep,1
5234,shearing,1
5235,mybodyismine,1
5236,pledgetothread,1
5237,gunreformnow,1
5238,separation,1
5239,goodadvice,1
5240,masculinpersoncenter,1
5241,moc,1
5242,notwithstanding,1
5243,paleontology,1
5244,notonemore,1
5245,brettkavanaughneedstogo,1
5246,fuckchuck,1
5247,whitney,1
5248,selfdestruction,1
5249,wonderwhywedonttalk,1
5250,youretheproblem,1
5251,kavanaughnope,1
5252,ibelieveramirez,1
5253,metootoo,1
5254,womanhaters,1
5255,americasdad,1
5256,imt,1
5257,pastor,1
5258,revdrclementapinckney,1
5259,trayvonmartin,1
5260,trayvonmartinstory,1
5261,nogops,1
5262,notsoonenough,1
5263,cardinal,1
5264,sodano,1
5265,perpetrators,1
5266,archives,1
5267,metoohijacking,1
5268,justbecauseisayso,1
5269,verified,1
5270,fact,1
5271,il16,1
5272,becarefulwhatyouwishfor,1
5273,zinziclemmons,1
5274,judgejeanine,1
5275,onzarun,1
5276,holdthevote,1
5277,ab3080,1
5278,msdstrong,1
5279,whodidnt,1
5280,lyingsackofshit,1
5281,whynot,1
5282,timetofall,1
5283,cantwait,1
5284,disgracetothehumanrace,1
5285,notamerican,1
5286,tplf,1
5287,ethnicbasedattack,1
5288,ethiopia,1
5289,crimeaftercrime,1
5290,impeachtrumpandpence,1
5291,updates,1
5292,uttarpradesh,1
5293,bidenno,1
5294,abusersstandtogether,1
5295,rodrosenstein,1
5296,threesomes,1
5297,neworleans,1
5298,mardigras,1
5299,fucku,1
5300,notoabuse,1
5301,dntgetviolent,1
5302,roymoorepedophile,1
5303,gymjordanpedophileprotector,1
5304,gratefulfordrford,1
5305,cowraksha,1
5306,paedophilia,1
5307,map,1
5308,minor,1
5309,attracted,1
5310,person,1
5311,user,1
5312,womenwillrule,1
5313,tass,1
5314,reforms,1
5315,reparations,1
5316,fightclub,1
5317,sundaythoughts,1
5318,nofilter,1
5319,weseerightthroughyou,1
5320,listentotippedworkers,1
5321,roclies,1
5322,boycottnike,1
5323,sweatshops,1
5324,workerconditions,1
5325,rightsviolations,1
5326,prevention,1
5327,belowdeckmed,1
5328,pollino,1
5329,festadelsacrificio,1
5330,whataboutism,1
5331,thevoid,1
5332,thevoidspeaks,1
5333,cosmicconsent,1
5334,beefjerkyandonionrings,1
5335,butonlywhenitsrepublicans,1
5336,homosexual,1
5337,ego,1
5338,spjimr,1
5339,potus44,1
5340,kavanaughdebacale,1
5341,healthservice,1
5342,kavafucknaugh,1
5343,bachelorinparadise,1
5344,imwithhim,1
5345,nwo,1
5346,illuminati,1
5347,opqanon,1
5348,反nwo,1
5349,antinwo,1
5350,courtofpublicappeals,1
5351,spectacle,1
5352,ruining,1
5353,lied,1
5354,ruins,1
5355,believability,1
5356,future,1
5357,true,1
5358,suspiciousindy,1
5359,activemeasures,1
5360,deardoctorford,1
5361,pumpkinman,1
5362,urbanliar,1
5363,emmert,1
5364,sanctions,1
5365,gorpesgo,1
5366,spotlight,1
5367,kingofthebeach,1
5368,melo,1
5369,poorservice,1
5370,tacobellislivinghell,1
5371,ideservebetter,1
5372,illegitimatepresidenttrump,1
5373,recruit,1
5374,difficulty,1
5375,femenism,1
5376,stall,1
5377,dognponyshow,1
5378,obstructionistdems,1
5379,1986goodtimes,1
5380,ab3082,1
5381,liberalretiredwhiteladieswhofund,1
5382,taxscam2,1
5383,dontplaydumbaboutrape,1
5384,endcampusrape,1
5385,thetruthwillsetusfree,1
5386,truthhasnoparty,1
5387,mdinvestigate,1
5388,removebillstine,1
5389,anygirl,1
5390,statusquo,1
5391,myhearthurts,1
5392,representative,1
5393,uscongress,1
5394,sanctioned,1
5395,vanjonesshow,1
5396,escape,1
5397,elizabethcohen,1
5398,johnbonfield,1
5399,meth,1
5400,100menmarch,1
5401,uni,1
5402,uncomfortable,1
5403,onlythefurureofthiscountryatstake,1
5404,bandtogether,1
5405,stupidquestionsatjobinterview,1
5406,gluecon,1
5407,whyiwillreport,1
5408,anon,1
5409,olympicjourney,1
5410,truthanddare,1
5411,daccsoc,1
5412,stepchild,1
5413,evilstepmother,1
5414,gillibrand,1
5415,kristengillibrand,1
5416,stabbings,1
5417,radicalislam,1
5418,southyorkshire,1
5419,obamalegacy,1
5420,rewarirapecoverup,1
5421,rewari,1
5422,rewarirapecase,1
5423,femalepedophiles,1
5424,getmad,1
5425,equalityact,1
5426,judicialcrisis,1
5427,ianburuma,1
5428,ks03,1
5429,nraisenemy,1
5430,cmr,1
5431,southerncameroons,1
5432,timing,1
5433,failures,1
5434,childrensservices,1
5435,financialsugarhigh,1
5436,nationaldebt,1
5437,russianoligarchs,1
5438,royallyscrewed,1
5439,endfatherabuse,1
5440,perpwalk,1
5441,socialism,1
5442,fascismo,1
5443,mkultra,1
5444,programming,1
5445,pedogatenews,1
5446,childsexcrimes,1
5447,saveourchildren,1
5448,sexualization,1
5449,childexpolitation,1
5450,backfiretrump,1
5451,empoweryourself,1
5452,dontletthebastardsgetyoudown,1
5453,nastywoman,1
5454,trumpisasexualassaulter,1
5455,noustoutes,1
5456,afghanistan,1
5457,dostumrapescandal,1
5458,quoteoftheyear,1
5459,dumbassinchief,1
5460,example,1
5461,blasleyford,1
5462,womensworld,1
5463,sexismlives,1
5464,splcfakes,1
5465,voteoutallgopsenators,1
5466,changetheteaching,1
5467,defendourboys,1
5468,catholiccult,1
5469,gamern,1
5470,120db,1
5471,tranformingmid2018,1
5472,restorativejustice,1
5473,aaslhpopup2018,1
5474,business4equality,1
5475,justicedenied,1
5476,amr,1
5477,guardian,1
5478,rueters,1
5479,france24,1
5480,paris,1
5481,time,1
5482,asia,1
5483,rushutdown18,1
5484,sbctoo,1
5485,fgm,1
5486,fgmisgbh,1
5487,archaic,1
5488,culturalrelativism,1
5489,chess,1
5490,deutsch,1
5491,schach,1
5492,demandcivility,1
5493,panorama,1
5494,bbcpanorama,1
5495,shockedanddisgusted,1
5496,istand,1
5497,complicitcowards,1
5498,silentmajority,1
5499,noholdsbarred,1
5500,mapyourvoice,1
5501,ffff,1
5502,zoomcar,1
5503,gopbullies,1
5504,trumpsycophantkavanaugh,1
5505,garrettventry,1
5506,edwhelan,1
5507,crcpublicrelations,1
5508,oldwhitemenneedtostfu,1
5509,theredaysarenumered,1
5510,standwithher,1
5511,goodluckandgodspeed,1
5512,schoolshooters,1
5513,icantbreathe,1
5514,pedophelia,1
5515,bennet,1
5516,wedeservetobeheard,1
5517,wearenottoblame,1
5518,ihaveahardtimeaccepting,1
5519,kochi,1
5520,bcl,1
5521,bbc_news,1
5522,the_guardian,1
5523,al_jazeera,1
5524,the_wall_street_journal,1
5525,the_washington_post,1
5526,govote,1
5527,midtermsareimportant,1
5528,climatedeniers,1
5529,indifference,1
5530,educate,1
5531,heal,1
5532,globalculture,1
5533,votedem,1
5534,seriouskudosolivia,1
5535,templeuniversity,1
5536,ocasiocortez,1
5537,benshapiro,1
5538,narcabuse,1
5539,codependency,1
5540,narcissistic,1
5541,selfpity,1
5542,selfactualization,1
5543,tigerisacreep,1
5544,senatehearing,1
5545,robertredford,1
5546,getitoffyourchest,1
5547,attentionseekers,1
5548,pullthenomination,1
5549,gopshamrush,1
5550,corroborating,1
5551,dignifydrford,1
5552,womenarenotmixedup,1
5553,fostercaretoo,1
5554,fostercare,1
5555,az,1
5556,amecstalker,1
5557,politicalshow,1
5558,ridge,1
5559,pranayandamruta,1
5560,castedeath,1
5561,womansequality,1
5562,wevote,1
5563,wetriedtotellyou,1
5564,rachellmaddow,1
5565,sickofshit,1
5566,outwitholdinwithnew,1
5567,handlers,1
5568,hushmoneymen,1
5569,coveruppers,1
5570,grabberincheif,1
5571,democratparty,1
5572,kozinski,1
5573,segregation,1
5574,abed,1
5575,milwaukeetools,1
5576,hawaii,1
5577,mememetoo,1
5578,notmysenator,1
5579,koolaid,1
5580,conartistinchief,1
5581,terrorist,1
5582,qotd,1
5583,letsdothis,1
5584,takethemdown,1
5585,wegotyou,1
5586,arenafootball,1
5587,player,1
5588,kush,1
5589,saveourdemocracy,1
5590,womansmovement2018,1
5591,impeachthepredators,1
5592,stateoftheunion,1
5593,guyswefucked,1
5594,internationalpodcastday,1
5595,defendourmen,1
5596,sisterliz,1
5597,peopleoverparty,1
5598,metooisnotawitchhunt,1
5599,spreadkindness,1
5600,kavanaughscotus,1
5601,saveflintchallenge,1
5602,hypocritemuch,1
5603,udhr,1
5604,kavenough,1
5605,wakeupgop,1
5606,drunkenviolence,1
5607,drunktemper,1
5608,fuckrepublicans,1
5609,resigntrump,1
5610,resignwhelan,1
5611,standstrong,1
5612,godisgood,1
5613,reproductivejustice,1
5614,meeither,1
5615,statetv,1
5616,catcall,1
5617,unstuck,1
5618,durhamvotes,1
5619,trumppresser,1
5620,askmemystory,1
5621,nomoreabuse,1
5622,nomoreviolence,1
5623,istandforwomen,1
5624,lovematters,1
5625,engage,1
5626,sayftychat,1
5627,sexworkers,1
5628,pity,1
5629,to,1
5630,westandwithdrford,1
5631,watsapp,1
5632,istandwithdebbie,1
5633,sharonotieno,1
5634,dealingwithit,1
5635,itwontnethatbad,1
5636,whitepriviledge,1
5637,gh55,1
5638,helpchristineford,1
5639,yourdayiscoming,1
5640,brettcavanagh,1
5641,rapekitcrisis,1
5642,myhero,1
5643,winkwink,1
5644,thisiswhatswrong,1
5645,askjaclyn,1
5646,yourturnjameswoods,1
5647,catholicnuns,1
5648,churchofhell,1
5649,sacredheart,1
5650,idpol,1
5651,idgop,1
5652,idaho,1
5653,boise,1
5654,republicanrapistsupporters,1
5655,opera,1
5656,mozart,1
5657,nightmarish,1
5658,pristine,1
5659,archbishops,1
5660,untouchable,1
5661,stopattackagainstwomen,1
5662,whiteribbon,1
5663,deception,1
5664,repubs,1
5665,treasonousweazels,1
5666,sexualassaulters,1
5667,busm18,1
5668,whyimgoingtoreport,1
5669,andygross,1
5670,andstillirise,1
5671,icanrelate,1
5672,fake45,1
5673,chiwomenmatter,1
5674,journalism,1
5675,liberalstooges,1
5676,libs,1
5677,theliberalway,1
5678,feckless,1
5679,私が父親を嫌いになった理由,1
5680,liberalsruineverything,1
5681,leavetrudeaualone,1
5682,nomoremetoo,1
5683,nomoretimesup,1
5684,determination,1
5685,running,1
5686,inaweofallmná,1
5687,unveilingfashion,1
5688,inbound2018,1
5689,harekrishna,1
5690,kundalini,1
5691,richardbranson,1
5692,russellbrand,1
5693,tealswan,1
5694,mememe,1
5695,genuine,1
5696,all,1
5697,attemptedmurdersurvivors,1
5698,abusesurvivors,1
5699,victimstosurvivors,1
5700,safechildren,1
5701,knowledgeispower,1
5702,stevewilkos,1
5703,nowthis,1
5704,sword,1
5705,idd,1
5706,disabilitytoo,1
5707,itspersonal,1
5708,africansrising,1
5709,rapecultureinkenya,1
5710,girlsnotsafe,1
5711,kavayes,1
5712,philipwilson,1
5713,skylivenow,1
5714,respectyourself,1
5715,newcastle,1
5716,iheartradio,1
5717,mentalslavery,1
5718,menshealth,1
5719,didchat,1
5720,contraception,1
5721,endcelibacy,1
5722,stoptweetingignorantly,1
5723,stoptweeting,1
5724,blackgirlmagic,1
5725,angryrevengeseekers,1
5726,blockkavanaughnow,1
5727,enoughisenoughvote,1
5728,norapistscotus,1
5729,whyineverreported,1
5730,nightmares,1
5731,fuckbrettkavanaugh,1
5732,timelinereflections,1
5733,idiocracy,1
5734,canyouhearmenow,1
5735,commie,1
5736,democracies,1
5737,meaningless,1
5738,scotusnomination,1
5739,museums,1
5740,museumsarenotneutral,1
5741,yegcc,1
5742,evaw,1
5743,neocolonialism,1
5744,mettoo,1
5745,donewaiting,1
5746,tiredofbeingtired,1
5747,eramn,1
5748,layerup,1
5749,senecafallsrevisited,1
5750,5050bynow,1
5751,flatteryourdatein4words,1
5752,voteyesonkavanaugh,1
5753,fordisaliar,1
5754,goppartyoftrump,1
5755,julexis,1
5756,horseshit,1
5757,lindseygrahamresign,1
5758,tesla,1
5759,consentisconsent,1
5760,toxicshame,1
5761,captainplanet,1
5762,omgwtfgop,1
5763,6ix9ine,1
5764,shitemusic,1
5765,iam1in4,1
5766,tukdetukde,1
5767,cabinet,1
5768,dutch,1
5769,rutte,1
5770,vvd,1
5771,care,1
5772,civilians,1
5773,humanity,1
5774,purpose,1
5775,rapeisapartisanissue,1
5776,removetrumpshollywoodstar,1
5777,electionday,1
5778,bluewaveiscoming,1
5779,liberalismisamentaldisease,1
5780,biasednews,1
5781,japansecretshame,1
5782,japam,1
5783,아베,1
5784,tbd,1
5785,fuckyouflake,1
5786,fuckgraham,1
5787,fuckgrassley,1
5788,fuckhatch,1
5789,fuckkavanaugh,1
5790,shameonthegop,1
5791,jounalism,1
5792,fbikavanaughinvestigation,1
5793,prochoicealways,1
5794,banviagra,1
5795,lifeforrape,1
5796,edisanactofgod,1
5797,hearme,1
5798,indoctrination,1
5799,loveislove,1
5800,wiretaps,1
5801,nobannowall,1
5802,transgendermilitaryban,1
5803,voterfraud,1
5804,fuckthepatriarchy,1
5805,dncfraudlawsuitsept25,1
5806,msford,1
5807,releasetherecordsnow,1
5808,publishing,1
5809,authors,1
5810,interviewing,1
5811,registeredrepublican,1
5812,notaliberal,1
5813,notmydaughters,1
5814,bettersafethansorry,1
5815,dallasmavericks,1
5816,mandoza,1
5817,siyocleva,1
5818,microaggressions,1
5819,theydontgetit,1
5820,biggboss,1
5821,physicians,1
5822,burnout,1
5823,paperwork,1
5824,patients,1
5825,catlady,1
5826,fucknicksaban,1
5827,nickthedick,1
5828,pussymelter,1
5829,buccaneers,1
5830,bucs,1
5831,midtermelections,1
5832,thebible,1
5833,amberalert,1
5834,oenv18,1
5835,withoutdetails,1
5836,genderbalance,1
5837,sixtrends,1
5838,strategy,1
5839,technology,1
5840,motivation,1
5841,boardroom,1
5842,keyparty,1
5843,ohiofrathouse,1
5844,agirlsguide,1
5845,evilincharge,1
5846,andobama,1
5847,turnofffoxnews,1
5848,womenshealthcare,1
5849,keralanunrapecase,1
5850,rewarirape,1
5851,msmedia,1
5852,placard,1
5853,selfcertifiedliberals,1
5854,mahagathbandan,1
5855,thejump,1
5856,cuban,1
5857,itsnotokay,1
5858,investigate,1
5859,sasurvivor,1
5860,mugclub,1
5861,insteadofcomplainingicould,1
5862,affirmativeaction,1
5863,whatwouldmccaindo,1
5864,pipelines,1
5865,saudiarabia,1
5866,danforthshooting,1
5867,phoenixpay,1
5868,genderbudget,1
5869,deficits,1
5870,omarkhadr,1
5871,joshuaboyle,1
5872,jerusalem,1
5873,openborders,1
5874,kamala,1
5875,outsidelookingin,1
5876,sexualmisconuct,1
5877,repeatedly,1
5878,sloth,1
5879,steelers,1
5880,trumpisrascist,1
5881,ownyourwords,1
5882,votes,1
5883,freeworldboss,1
5884,pep,1
5885,criticalthinking,1
5886,lifesunwrittenrules,1
5887,stoprapists,1
5888,chronicperjury,1
5889,stopsexualassault,1
5890,yabasta,1
5891,omarosa,1
5892,gilead,1
5893,scrotum,1
5894,standup4humanrights,1
5895,bb20sam,1
5896,privilegedwhiteman,1
5897,imsosorry,1
5898,politicaltoo,1
5899,nextrevfnc,1
5900,complextrauma,1
5901,sa,1
5902,lifeisoverasweknowit,1
5903,noonewillbelieve,1
5904,ivoted,1
5905,saybravethings,1
5906,fiddlersgreen,1
5907,biggig18,1
5908,creep,1
5909,judithexner,1
5910,maryjokopechne,1
5911,donnarice,1
5912,trucking,1
5913,standbychristine,1
5914,sw711,1
5915,womanscorps,1
5916,loveis,1
5917,the100,1
5918,mensrightsmeet2018,1
5919,tn,1
5920,11yearold,1
5921,behave,1
5922,morons,1
5923,hooligans,1
5924,toilets,1
5925,surrogation,1
5926,worshipingcow,1
5927,drinkingcowurine,1
5928,killingmuslim,1
5929,killingseikhbrothers,1
5930,killingchristians,1
5931,freekashmir,1
5932,freekhalistan,1
5933,wall,1
5934,sexualassaultlovingandapproving,1
5935,pinthecreep,1
5936,mahilabol,1
5937,batonrouge,1
5938,themothersarecoming,1
5939,xenophobia,1
5940,idiot,1
5941,mushroomdick,1
5942,bail,1
5943,doyoufuckinghearmenow,1
5944,womenareourbackbone,1
5945,saltgang,1
5946,cyberbullying,1
5947,fair,1
5948,danielgoldman,1
5949,pardon,1
5950,rapistmoore,1
5951,katiejohnson,1
5952,hatedtobehome,1
5953,areyouserious,1
5954,bbjc,1
5955,bbsam,1
5956,uncles,1
5957,boyfriends,1
5958,husbands,1
5959,protect,1
5960,drake,1
5961,theselyricschangedmylife,1
5962,tooslow,1
5963,waiting,1
5964,gbvcampaign,1
5965,stopviolenceandabuse,1
5966,helpothers,1
5967,keeppositive,1
5968,youarentalone,1
5969,surroundyourselfwithlovingpeople,1
5970,grab,1
5971,rapelamagnethapedo,1
5972,mohanlal,1
5973,malayalamnews,1
5974,kanmadam,1
5975,toi,1
5976,manorama,1
5977,indiancinema,1
5978,serialrapistkavanaugh,1
5979,happysunday,1
5980,alarming,1
5981,kavanaughisdangerous,1
5982,happyagain,1
5983,responsibility,1
5984,getreal,1
5985,calmorrismusic,1
5986,danielmorrismusic,1
5987,50bucks,1
5988,actualrape,1
5989,assrape,1
5990,noreacharound,1
5991,gaycucksfuk,1
5992,nosoup,1
5993,highlyfavored,1
5994,lord,1
5995,spirit,1
5996,duty,1
5997,honor,1
5998,legacy,1
5999,cnnpolitics,1
6000,inhale,1
6001,exhale,1
6002,aflgf,1
6003,leaving,1
6004,christ,1
6005,simply,1
6006,protesting,1
6007,devotions,1
6008,better,1
6009,protected,1
6010,saudi,1
6011,maleguardianshipishell,1
6012,stopenslavingsaudiwomen,1
6013,twitch,1
6014,80sbabies,1
6015,ellisfam,1
6016,falsewitnessesdonotgounpunished,1
6017,obesity,1
6018,bodyimage,1
6019,havetodrawthelinesomewhere,1
6020,blackman,1
6021,englandvsweden,1
6022,itscominghome,1
6023,hollywoodsexualabusers,1
6024,cannottrusthollywood,1
6025,hollywoodhypocrites,1
6026,removehim,1
6027,nmpol,1
6028,niunamenos,1
6029,votebredesen,1
6030,itvnews,1
6031,charities,1
6032,scarborough,1
6033,mika,1
6034,bashers,1
6035,americam,1
6036,inform,1
6037,success,1
6038,passion,1
6039,creativity,1
6040,marketing,1
6041,fitness,1
6042,instagram,1
6043,blog,1
6044,ourprivilege,1
6045,ourvoice,1
6046,everychildmatters,1
6047,bellmedia,1
6048,believethem,1
6049,whyishecrying,1
6050,hesgoingtorunoutofwater,1
6051,unfitpresident,1
6052,boycottgop,1
6053,bobwoodwardbook,1
6054,hive,1
6055,rosie,1
6056,corruptnewsmedia,1
6057,no2h8,1
6058,medicareforall,1
6059,loveoneanother,1
6060,notogoptaxscam,1
6061,kavanaughiswhyiwontreport,1
6062,scally,1
6063,fetish,1
6064,cashslave,1
6065,dom,1
6066,beating,1
6067,cashdom,1
6068,confirmkavanugh,1
6069,prosecuter,1
6070,recallmcconnell,1
6071,twisted,1
6072,whyihatethanksgiving,1
6073,hunchpunch,1
6074,stopthetimelylies,1
6075,wedemandmore,1
6076,myth,1
6077,heterosexual,1
6078,kavanaughassault,1
6079,captainmarvel,1
6080,fliptitblue,1
6081,bullshiteverywhere,1
6082,spillallthetea,1
6083,hardwicksinnocent,1
6084,keerehthewayyouweredressedtyler,1
6085,theykew,1
6086,cocksucker,1
6087,electwomen,1
6088,control,1
6089,brainwashing,1
6090,warrenjeffs,1
6091,pedaphile,1
6092,youngkavanaughs,1
6093,timesupnow,1
6094,hypocriticalhollywood,1
6095,showup,1
6096,anonymousforthevoiceless,1
6097,senateoldmen,1
6098,kavaughaccuser,1
6099,incentive,1
6100,brexitmeansbrexit,1
6101,sherlock,1
6102,letrightbedone,1
6103,ethicsandtruthmatter,1
6104,chennaiterror,1
6105,usopen,1
6106,standuptobullies,1
6107,letsgetitstarted,1
6108,bemotivatedonmonday,1
6109,bikers,1
6110,funding,1
6111,consulting,1
6112,corrie,1
6113,aidersandabetters,1
6114,outside,1
6115,wipwordsearch,1
6116,bullybullybully,1
6117,wheresjudge,1
6118,weapon,1
6119,voices,1
6120,voiceonline,1
6121,changingthenarrative,1
6122,45douchecanoe,1
6123,arrestbishopfranco,1
6124,metookids,1
6125,savemymeat,1
6126,haveyoumetmyex,1
6127,politcalrape,1
6128,pmmodi,1
6129,namotrustvote,1
6130,indiatrustmodi,1
6131,emotion,1
6132,embracement,1
6133,affect,1
6134,thingsneverheardinthemancave,1
6135,livedexp,1
6136,bethe1to,1
6137,youmatter,1
6138,wspd18,1
6139,nspw18,1
6140,consentviolations,1
6141,wishingyoupeace,1
6142,imsorrythathappened,1
6143,hacklearning,1
6144,noapologies,1
6145,yourstory,1
6146,affairs,1
6147,ibelivechristineblaseyford,1
6148,everyonelikingobamabetter,1
6149,melania,1
6150,crimefamilygoingtojail,1
6151,terfs,1
6152,cheetodick,1
6153,justicekavanaugh,1
6154,academictwitter,1
6155,springday200m,1
6156,climateweeknyc,1
6157,anitahillneveragain,1
6158,ab1870,1
6159,1yearisnotenough,1
6160,wfesummerschool,1
6161,prestoo,1
6162,mlip,1
6163,mylifeisplaid,1
6164,nwbd,1
6165,religions,1
6166,justiceforbrett,1
6167,justiceforsharon,1
6168,clemson,1
6169,lsu,1
6170,itsmuellertime,1
6171,assholes,1
6172,meanttodothisearlier,1
6173,fairgame,1
6174,puddin,1
6175,3to10,1
6176,scottpruitt,1
6177,mad6,1
6178,iamcpwit,1
6179,msinspire,1
6180,agentsofchange,1
6181,isupportyou,1
6182,nowall,1
6183,trumpprotest,1
6184,acostalivesmatter,1
6185,puritanical,1
6186,astral,1
6187,iokiyar,1
6188,mylifeasabrooker,1
6189,bladerunner2049,1
6190,bring,1
6191,consider,1
6192,govt,1
6193,comment,1
6194,think,1
6195,answer,1
6196,manymore,1
6197,weremember,1
6198,stepdownnow,1
6199,bullywatch,1
6200,accesshollywood,1
6201,trumprussiacoverup,1
6202,reddawn,1
6203,virginty,1
6204,belivesurvivors,1
6205,meg,1
6206,northkorea,1
6207,mylink,1
6208,ilegal,1
6209,privacyinvasion,1
6210,supremecourtprep,1
6211,history,1
6212,section377verdict,1
6213,sec377,1
6214,thearchers,1
6215,bigbrother20,1
6216,bb20tyler,1
6217,finalenight,1
6218,missionimpossiblefallout,1
6219,satyamevjayate,1
6220,weird,1
6221,maricopa,1
6222,meinkampf,1
6223,boof,1
6224,iamvoting,1
6225,thursday,1
6226,microagression,1
6227,netflixandchill,1
6228,womeninacademia,1
6229,feminismisforeveryone,1
6230,russianagents,1
6231,equating,1
6232,targets,1
6233,subvert,1
6234,populace,1
6235,stopped,1
6236,occupyaustin,1
6237,occupywallstreet,1
6238,vampires,1
6239,plurlife,1
6240,badwords,1
6241,kavanaughconfirmationhearingford,1
6242,judgehardiman,1
6243,ettd,1
6244,sbi,1
6245,dictatorship,1
6246,foul,1
6247,timewaste,1
6248,ed,1
6249,incometaxdept,1
6250,troll,1
6251,bhakts,1
6252,insidepolitics,1
6253,abolishi,1
6254,archaeology,1
6255,eaa2018,1
6256,stopviolenceinarchaeology,1
6257,stopharassmentinarchaeology,1
6258,firejuliemoonves,1
6259,bmoviemaniacs,1
6260,cji,1
6261,individualism,1
6262,lgbtqi,1
6263,amber,1
6264,shamefulgop,1
6265,takewomenseriously,1
6266,elenão,1
6267,onu,1
6268,europapress,1
6269,mulherescontraofacismo,1
6270,crooks,1
6271,unamerican,1
6272,cam,1
6273,wehatemen,1
6274,bringallmendown,1
6275,cryinkavanaugh,1
6276,dryerbuzz,1
6277,putthatinyourpipe,1
6278,pelosi,1
6279,teachboysaboutconsent,1
6280,senfranken,1
6281,stillbreathingbyjoebraxton,1
6282,trumptaxes,1
6283,arethahomecoming,1
6284,bishopcharlesellisiii,1
6285,onlyus,1
6286,nirmala,1
6287,rageagainstrape,1
6288,freedomofthepress,1
6289,guardiansofthegalaxy,1
6290,nbcnews,1
6291,sostoopid,1
6292,howaboutyou,1
6293,bystanderswelove,1
6294,tiff2018,1
6295,wefearreporting,1
6296,wefearshame,1
6297,wedontfearyouanymore,1
6298,kellyanneconway,1
6299,itsnotyourfault,1
6300,toughlove,1
6301,breakthecycle,1
6302,siblings,1
6303,appealdenied,1
6304,courtofpublicopinion,1
6305,corruptmedia,1
6306,punched,1
6307,cousins,1
6308,kid,1
6309,progressive,1
6310,collinshearmetoo,1
6311,murkowskihearmetoo,1
6312,shameonyale,1
6313,cleanupyouractyale,1
6314,yalevaluesneedtochange,1
6315,came,1
6316,rapemustend,1
6317,ott,1
6318,livemusic,1
6319,splendourinthegrass,1
6320,pharma,1
6321,contraceptives,1
6322,activism,1
6323,conviction,1
6324,imprisoned,1
6325,hostileenvironment,1
6326,votesforwomen,1
6327,facisttrump,1
6328,goodtruesdaymorn,1
6329,mountcaramel,1
6330,letsgo,1
6331,tukdetukdegang,1
6332,antinational,1
6333,tonight,1
6334,putinwork,1
6335,rockstar,1
6336,shinetheory,1
6337,womenofimpact,1
6338,historymade,1
6339,intellectuallyunfit,1
6340,trumpgop,1
6341,nokava,1
6342,casting,1
6343,youarecorrupt,1
6344,2019mbm,1
6345,ownvoices,1
6346,kidlitwomen,1
6347,pawn,1
6348,metoohiphop,1
6349,metoo告発の女性俳優,1
6350,metoo運動,1
6351,horriblehiphopquotes,1
6352,hiphoprap,1
6353,hiphopculture,1
6354,hiphopmusic,1
6355,hiphop,1
6356,newspaper,1
6357,kindergarten,1
6358,gossip,1
6359,rightslivesanddemocracyatrisk,1
6360,democracydiesin71days,1
6361,date,1
6362,transbians,1
6363,ispitonyourgrave,1
6364,gore,1
6365,horror,1
6366,powerinstruggle,1
6367,independent,1
6368,sofullywokeicantsleep,1
6369,cra,1
6370,iamtoo,1
6371,friends,1
6372,askingforafewmillionpeople,1
6373,tooterrifiedtotalk,1
6374,myfairlady,1
6375,fv,1
6376,weareallbrett,1
6377,senatorgraham,1
6378,goto,1
6379,daterapeisrape,1
6380,gopgotnorespect,1
6381,conedsucks,1
6382,utilities,1
6383,karmaisabitch,1
6384,excuseme,1
6385,denial,1
6386,creatingfakenews,1
6387,russiancollusion,1
6388,sexscandals,1
6389,dividingournation,1
6390,crazytown,1
6391,25thamendment,1
6392,linkedin,1
6393,changehistory,1
6394,believeinwomen,1
6395,illcutbitches,1
6396,endsexism,1
6397,cervical,1
6398,thisiswhytheydontreport,1
6399,gobrushyourtooth,1
6400,listentosurvivors,1
